,baan,finish,time_of_race,date,venue,event_name
385,4,447.38,11:40,11 juni 2023,wab,nwr
386,6,436.63,11:45,11 juni 2023,wab,nwr
387,5,438.77,11:45,11 juni 2023,wab,nwr
388,4,440.46,11:45,11 juni 2023,wab,nwr
389,3,450.28,11:45,11 juni 2023,wab,nwr
390,4,423.56,11:50,11 juni 2023,wab,nwr
391,5,432.04,11:50,11 juni 2023,wab,nwr
392,6,434.13,11:50,11 juni 2023,wab,nwr
393,3,458.22,11:50,11 juni 2023,wab,nwr
394,3,422.87,11:55,11 juni 2023,wab,nwr
395,7,431.04,11:55,11 juni 2023,wab,nwr
396,4,436.4,11:55,11 juni 2023,wab,nwr
397,5,438.09,11:55,11 juni 2023,wab,nwr
398,6,449.9,11:55,11 juni 2023,wab,nwr
399,5,481.42,12:00,11 juni 2023,wab,nwr
400,6,487.98,12:00,11 juni 2023,wab,nwr
401,3,489.82,12:00,11 juni 2023,wab,nwr
402,4,493.42,12:00,11 juni 2023,wab,nwr
403,2,494.23,12:00,11 juni 2023,wab,nwr
404,7,478.64,12:05,11 juni 2023,wab,nwr
405,5,478.88,12:05,11 juni 2023,wab,nwr
406,6,490.65,12:05,11 juni 2023,wab,nwr
407,4,490.88,12:05,11 juni 2023,wab,nwr
408,3,491.17,12:05,11 juni 2023,wab,nwr
409,2,497.41,12:05,11 juni 2023,wab,nwr
410,5,382.96,12:10,11 juni 2023,wab,nwr
411,3,387.71,12:10,11 juni 2023,wab,nwr
412,6,390.18,12:10,11 juni 2023,wab,nwr
413,4,390.62,12:10,11 juni 2023,wab,nwr
414,6,387.28,12:15,11 juni 2023,wab,nwr
415,7,389.65,12:15,11 juni 2023,wab,nwr
416,5,391.15,12:15,11 juni 2023,wab,nwr
417,4,394.39,12:15,11 juni 2023,wab,nwr
418,3,408.51,12:15,11 juni 2023,wab,nwr
419,4,356.33,12:20,11 juni 2023,wab,nwr
420,7,363.51,12:20,11 juni 2023,wab,nwr
421,5,383.25,12:20,11 juni 2023,wab,nwr
422,6,386.16,12:20,11 juni 2023,wab,nwr
423,3,388.2,12:20,11 juni 2023,wab,nwr
424,3,354.58,12:25,11 juni 2023,wab,nwr
425,6,355.43,12:25,11 juni 2023,wab,nwr
426,7,361.31,12:25,11 juni 2023,wab,nwr
427,4,362.07,12:25,11 juni 2023,wab,nwr
428,5,382.04,12:25,11 juni 2023,wab,nwr
429,4,399.76,12:30,11 juni 2023,wab,nwr
430,6,400.43,12:30,11 juni 2023,wab,nwr
431,3,403.97,12:30,11 juni 2023,wab,nwr
432,5,415.98,12:30,11 juni 2023,wab,nwr
433,6,401.38,12:35,11 juni 2023,wab,nwr
434,3,405.19,12:35,11 juni 2023,wab,nwr
435,4,406.72,12:35,11 juni 2023,wab,nwr
436,5,409.27,12:35,11 juni 2023,wab,nwr
437,6,542.15,16:45,11 juni 2023,wab,nwr
438,4,545.45,16:45,11 juni 2023,wab,nwr
439,2,551.21,16:45,11 juni 2023,wab,nwr
440,5,553.89,16:45,11 juni 2023,wab,nwr
441,3,587.66,16:45,11 juni 2023,wab,nwr
