,baan,finish,time_of_race,date,venue,event_name
183,2,430.85,10:00,23 april 2023,bosbaan,hollandia
184,3,432.64,10:00,23 april 2023,bosbaan,hollandia
185,5,434.77,10:05,23 april 2023,bosbaan,hollandia
186,6,437.34,10:05,23 april 2023,bosbaan,hollandia
187,3,437.56,10:05,23 april 2023,bosbaan,hollandia
188,2,445.38,10:05,23 april 2023,bosbaan,hollandia
189,4,449.13,10:05,23 april 2023,bosbaan,hollandia
190,6,474.5,10:10,23 april 2023,bosbaan,hollandia
191,5,479.71,10:10,23 april 2023,bosbaan,hollandia
192,2,483.79,10:10,23 april 2023,bosbaan,hollandia
193,3,486.54,10:10,23 april 2023,bosbaan,hollandia
194,4,488.45,10:10,23 april 2023,bosbaan,hollandia
195,2,460.5,10:15,23 april 2023,bosbaan,hollandia
196,4,467.39,10:15,23 april 2023,bosbaan,hollandia
197,3,476.72,10:15,23 april 2023,bosbaan,hollandia
198,5,488.55,10:15,23 april 2023,bosbaan,hollandia
199,2,467.33,10:20,23 april 2023,bosbaan,hollandia
200,4,476.86,10:20,23 april 2023,bosbaan,hollandia
201,6,479.67,10:20,23 april 2023,bosbaan,hollandia
202,5,481.78,10:20,23 april 2023,bosbaan,hollandia
203,3,491.25,10:20,23 april 2023,bosbaan,hollandia
204,2,456.23,10:25,23 april 2023,bosbaan,hollandia
205,6,459.64,10:25,23 april 2023,bosbaan,hollandia
206,5,465.87,10:25,23 april 2023,bosbaan,hollandia
207,3,482.86,10:25,23 april 2023,bosbaan,hollandia
208,4,483.09,10:25,23 april 2023,bosbaan,hollandia
209,5,460.53,10:30,23 april 2023,bosbaan,hollandia
210,6,460.65,10:30,23 april 2023,bosbaan,hollandia
211,1,462.58,10:30,23 april 2023,bosbaan,hollandia
212,4,465.67,10:30,23 april 2023,bosbaan,hollandia
213,3,472.16,10:30,23 april 2023,bosbaan,hollandia
214,2,472.24,10:30,23 april 2023,bosbaan,hollandia
215,1,495.35,10:35,23 april 2023,bosbaan,hollandia
216,3,508.56,10:35,23 april 2023,bosbaan,hollandia
217,5,524.38,10:35,23 april 2023,bosbaan,hollandia
218,4,533.98,10:35,23 april 2023,bosbaan,hollandia
219,6,534.48,10:35,23 april 2023,bosbaan,hollandia
220,2,546.44,10:35,23 april 2023,bosbaan,hollandia
221,5,503.51,10:40,23 april 2023,bosbaan,hollandia
222,1,504.44,10:40,23 april 2023,bosbaan,hollandia
223,2,505.49,10:40,23 april 2023,bosbaan,hollandia
224,6,513.76,10:40,23 april 2023,bosbaan,hollandia
225,3,515.69,10:40,23 april 2023,bosbaan,hollandia
226,4,541.79,10:40,23 april 2023,bosbaan,hollandia
227,2,474.91,10:45,23 april 2023,bosbaan,hollandia
228,3,475.81,10:45,23 april 2023,bosbaan,hollandia
229,5,485.65,10:45,23 april 2023,bosbaan,hollandia
230,4,522.69,10:45,23 april 2023,bosbaan,hollandia
231,4,461.32,10:50,23 april 2023,bosbaan,hollandia
232,2,465.1,10:50,23 april 2023,bosbaan,hollandia
233,6,473.97,10:50,23 april 2023,bosbaan,hollandia
234,3,474.09,10:50,23 april 2023,bosbaan,hollandia
235,5,492.44,10:50,23 april 2023,bosbaan,hollandia
236,5,134.07,12:50,23 april 2023,bosbaan,hollandia
237,4,138.01,12:50,23 april 2023,bosbaan,hollandia
238,3,148.08,12:50,23 april 2023,bosbaan,hollandia
239,2,151.06,12:50,23 april 2023,bosbaan,hollandia
