,baan,finish,time_of_race,date,venue,event_name
252,5,524.5,09:10,4 juni 2023,bosbaan,arb
253,2,539.02,09:10,4 juni 2023,bosbaan,arb
254,3,563.65,09:10,4 juni 2023,bosbaan,arb
255,4,524.98,09:15,4 juni 2023,bosbaan,arb
256,5,539.04,09:15,4 juni 2023,bosbaan,arb
257,2,546.13,09:15,4 juni 2023,bosbaan,arb
258,3,558.32,09:15,4 juni 2023,bosbaan,arb
259,3,532.24,09:20,4 juni 2023,bosbaan,arb
260,2,533.09,09:20,4 juni 2023,bosbaan,arb
261,4,535.11,09:20,4 juni 2023,bosbaan,arb
262,2,524.45,09:25,4 juni 2023,bosbaan,arb
263,3,532.85,09:25,4 juni 2023,bosbaan,arb
264,5,551.18,09:25,4 juni 2023,bosbaan,arb
265,4,564.67,09:25,4 juni 2023,bosbaan,arb
266,2,538.51,09:30,4 juni 2023,bosbaan,arb
267,1,552.94,09:30,4 juni 2023,bosbaan,arb
268,4,580.37,09:30,4 juni 2023,bosbaan,arb
269,5,610.61,09:30,4 juni 2023,bosbaan,arb
270,3,,09:30,4 juni 2023,bosbaan,arb
271,1,549.85,09:35,4 juni 2023,bosbaan,arb
272,2,554.52,09:35,4 juni 2023,bosbaan,arb
273,5,569.79,09:35,4 juni 2023,bosbaan,arb
274,3,587.28,09:35,4 juni 2023,bosbaan,arb
275,4,591.42,09:35,4 juni 2023,bosbaan,arb
276,4,541.35,09:40,4 juni 2023,bosbaan,arb
277,5,554.61,09:40,4 juni 2023,bosbaan,arb
278,1,560.98,09:40,4 juni 2023,bosbaan,arb
279,6,565.37,09:40,4 juni 2023,bosbaan,arb
280,3,591.82,09:40,4 juni 2023,bosbaan,arb
281,2,604.95,09:40,4 juni 2023,bosbaan,arb
282,3,499.93,09:45,4 juni 2023,bosbaan,arb
283,4,511.03,09:45,4 juni 2023,bosbaan,arb
284,5,511.54,09:45,4 juni 2023,bosbaan,arb
285,2,513.79,09:45,4 juni 2023,bosbaan,arb
286,3,505.93,09:50,4 juni 2023,bosbaan,arb
287,4,510.65,09:50,4 juni 2023,bosbaan,arb
288,2,511.15,09:50,4 juni 2023,bosbaan,arb
289,5,517.6,09:50,4 juni 2023,bosbaan,arb
290,1,539.82,09:55,4 juni 2023,bosbaan,arb
291,4,541.0,09:55,4 juni 2023,bosbaan,arb
292,2,547.18,09:55,4 juni 2023,bosbaan,arb
293,3,563.68,09:55,4 juni 2023,bosbaan,arb
294,5,588.45,09:55,4 juni 2023,bosbaan,arb
295,4,534.79,10:00,4 juni 2023,bosbaan,arb
296,3,541.65,10:00,4 juni 2023,bosbaan,arb
297,2,546.48,10:00,4 juni 2023,bosbaan,arb
298,5,546.79,10:00,4 juni 2023,bosbaan,arb
299,1,547.22,10:00,4 juni 2023,bosbaan,arb
300,2,489.9,10:05,4 juni 2023,bosbaan,arb
301,5,508.78,10:05,4 juni 2023,bosbaan,arb
302,3,513.49,10:05,4 juni 2023,bosbaan,arb
303,4,516.62,10:05,4 juni 2023,bosbaan,arb
304,3,472.94,10:10,4 juni 2023,bosbaan,arb
305,1,485.37,10:10,4 juni 2023,bosbaan,arb
306,2,489.84,10:10,4 juni 2023,bosbaan,arb
307,5,504.79,10:10,4 juni 2023,bosbaan,arb
308,4,524.83,10:10,4 juni 2023,bosbaan,arb
309,5,560.59,10:20,4 juni 2023,bosbaan,arb
310,4,563.61,10:20,4 juni 2023,bosbaan,arb
311,2,567.75,10:20,4 juni 2023,bosbaan,arb
312,1,572.97,10:20,4 juni 2023,bosbaan,arb
313,3,576.09,10:20,4 juni 2023,bosbaan,arb
314,3,560.68,10:25,4 juni 2023,bosbaan,arb
315,4,565.41,10:25,4 juni 2023,bosbaan,arb
316,6,581.88,10:25,4 juni 2023,bosbaan,arb
317,1,584.32,10:25,4 juni 2023,bosbaan,arb
318,2,590.11,10:25,4 juni 2023,bosbaan,arb
319,5,633.08,10:25,4 juni 2023,bosbaan,arb
320,2,458.56,10:30,4 juni 2023,bosbaan,arb
321,1,460.7,10:30,4 juni 2023,bosbaan,arb
322,4,475.69,10:30,4 juni 2023,bosbaan,arb
323,5,480.64,10:30,4 juni 2023,bosbaan,arb
324,3,500.58,10:30,4 juni 2023,bosbaan,arb
325,5,450.2,10:35,4 juni 2023,bosbaan,arb
326,4,451.62,10:35,4 juni 2023,bosbaan,arb
327,2,453.7,10:35,4 juni 2023,bosbaan,arb
328,3,454.53,10:35,4 juni 2023,bosbaan,arb
329,1,473.04,10:35,4 juni 2023,bosbaan,arb
330,5,497.61,11:05,4 juni 2023,bosbaan,arb
331,4,498.56,11:05,4 juni 2023,bosbaan,arb
332,6,532.07,11:05,4 juni 2023,bosbaan,arb
333,3,533.03,11:05,4 juni 2023,bosbaan,arb
334,3,497.44,11:10,4 juni 2023,bosbaan,arb
335,6,517.64,11:10,4 juni 2023,bosbaan,arb
336,2,519.15,11:10,4 juni 2023,bosbaan,arb
337,5,530.49,11:10,4 juni 2023,bosbaan,arb
338,4,543.08,11:10,4 juni 2023,bosbaan,arb
339,4,593.81,11:25,4 juni 2023,bosbaan,arb
340,3,596.85,11:25,4 juni 2023,bosbaan,arb
341,5,625.18,11:25,4 juni 2023,bosbaan,arb
342,3,568.06,11:30,4 juni 2023,bosbaan,arb
343,4,569.89,11:30,4 juni 2023,bosbaan,arb
344,5,585.4,11:30,4 juni 2023,bosbaan,arb
345,6,625.67,11:30,4 juni 2023,bosbaan,arb
346,4,499.59,11:45,4 juni 2023,bosbaan,arb
347,3,509.38,11:45,4 juni 2023,bosbaan,arb
348,5,513.46,11:45,4 juni 2023,bosbaan,arb
349,6,517.71,11:45,4 juni 2023,bosbaan,arb
350,3,514.27,11:50,4 juni 2023,bosbaan,arb
351,2,515.25,11:50,4 juni 2023,bosbaan,arb
352,6,515.48,11:50,4 juni 2023,bosbaan,arb
353,4,515.86,11:50,4 juni 2023,bosbaan,arb
354,5,525.06,11:50,4 juni 2023,bosbaan,arb
355,4,431.27,11:55,4 juni 2023,bosbaan,arb
356,6,434.94,11:55,4 juni 2023,bosbaan,arb
357,5,453.13,11:55,4 juni 2023,bosbaan,arb
358,3,458.75,11:55,4 juni 2023,bosbaan,arb
359,3,435.44,12:00,4 juni 2023,bosbaan,arb
360,6,448.97,12:00,4 juni 2023,bosbaan,arb
361,4,452.35,12:00,4 juni 2023,bosbaan,arb
362,5,455.39,12:00,4 juni 2023,bosbaan,arb
363,3,457.68,12:05,4 juni 2023,bosbaan,arb
364,4,458.63,12:05,4 juni 2023,bosbaan,arb
365,5,461.01,12:05,4 juni 2023,bosbaan,arb
366,6,468.72,12:05,4 juni 2023,bosbaan,arb
367,4,451.18,12:10,4 juni 2023,bosbaan,arb
368,2,458.23,12:10,4 juni 2023,bosbaan,arb
369,3,461.01,12:10,4 juni 2023,bosbaan,arb
370,5,464.81,12:10,4 juni 2023,bosbaan,arb
371,6,470.59,12:10,4 juni 2023,bosbaan,arb
372,3,594.97,12:15,4 juni 2023,bosbaan,arb
373,6,601.35,12:15,4 juni 2023,bosbaan,arb
374,4,618.04,12:15,4 juni 2023,bosbaan,arb
375,5,619.67,12:15,4 juni 2023,bosbaan,arb
376,5,591.89,12:20,4 juni 2023,bosbaan,arb
377,6,602.18,12:20,4 juni 2023,bosbaan,arb
378,4,617.05,12:20,4 juni 2023,bosbaan,arb
379,3,620.0,12:20,4 juni 2023,bosbaan,arb
380,3,595.07,12:25,4 juni 2023,bosbaan,arb
381,6,604.93,12:25,4 juni 2023,bosbaan,arb
382,2,622.71,12:25,4 juni 2023,bosbaan,arb
383,5,644.78,12:25,4 juni 2023,bosbaan,arb
384,4,648.46,12:25,4 juni 2023,bosbaan,arb
385,2,365.38,12:30,4 juni 2023,bosbaan,arb
386,3,367.72,12:30,4 juni 2023,bosbaan,arb
387,6,368.54,12:30,4 juni 2023,bosbaan,arb
388,4,370.32,12:30,4 juni 2023,bosbaan,arb
389,5,405.54,12:30,4 juni 2023,bosbaan,arb
390,7,374.5,12:35,4 juni 2023,bosbaan,arb
391,4,375.17,12:35,4 juni 2023,bosbaan,arb
392,6,384.27,12:35,4 juni 2023,bosbaan,arb
393,3,388.36,12:35,4 juni 2023,bosbaan,arb
394,2,400.67,12:35,4 juni 2023,bosbaan,arb
395,5,416.21,12:35,4 juni 2023,bosbaan,arb
396,4,381.68,12:40,4 juni 2023,bosbaan,arb
397,5,387.95,12:40,4 juni 2023,bosbaan,arb
398,6,391.43,12:40,4 juni 2023,bosbaan,arb
399,2,394.85,12:40,4 juni 2023,bosbaan,arb
400,3,409.57,12:40,4 juni 2023,bosbaan,arb
401,3,384.91,12:45,4 juni 2023,bosbaan,arb
402,2,388.41,12:45,4 juni 2023,bosbaan,arb
403,5,389.93,12:45,4 juni 2023,bosbaan,arb
404,4,395.79,12:45,4 juni 2023,bosbaan,arb
405,6,401.51,12:45,4 juni 2023,bosbaan,arb
406,2,498.64,12:50,4 juni 2023,bosbaan,arb
407,3,505.85,12:50,4 juni 2023,bosbaan,arb
408,4,507.48,12:50,4 juni 2023,bosbaan,arb
409,7,511.94,12:50,4 juni 2023,bosbaan,arb
410,5,512.88,12:50,4 juni 2023,bosbaan,arb
411,6,515.77,12:50,4 juni 2023,bosbaan,arb
412,2,496.59,12:55,4 juni 2023,bosbaan,arb
413,3,497.77,12:55,4 juni 2023,bosbaan,arb
414,5,505.41,12:55,4 juni 2023,bosbaan,arb
415,7,506.81,12:55,4 juni 2023,bosbaan,arb
416,6,508.03,12:55,4 juni 2023,bosbaan,arb
417,4,517.6,12:55,4 juni 2023,bosbaan,arb
418,2,405.97,13:00,4 juni 2023,bosbaan,arb
419,4,410.08,13:00,4 juni 2023,bosbaan,arb
420,5,412.27,13:00,4 juni 2023,bosbaan,arb
421,6,414.51,13:00,4 juni 2023,bosbaan,arb
422,3,432.03,13:00,4 juni 2023,bosbaan,arb
423,3,408.51,13:05,4 juni 2023,bosbaan,arb
424,6,415.55,13:05,4 juni 2023,bosbaan,arb
425,5,418.37,13:05,4 juni 2023,bosbaan,arb
426,2,422.41,13:05,4 juni 2023,bosbaan,arb
427,4,432.11,13:05,4 juni 2023,bosbaan,arb
428,7,135.15,13:25,4 juni 2023,bosbaan,arb
429,4,139.4,13:25,4 juni 2023,bosbaan,arb
430,2,144.24,13:25,4 juni 2023,bosbaan,arb
431,5,146.57,13:25,4 juni 2023,bosbaan,arb
432,6,157.59,13:25,4 juni 2023,bosbaan,arb
433,3,164.59,13:25,4 juni 2023,bosbaan,arb
434,6,127.9,13:35,4 juni 2023,bosbaan,arb
435,3,128.47,13:35,4 juni 2023,bosbaan,arb
436,4,128.81,13:35,4 juni 2023,bosbaan,arb
437,7,129.38,13:35,4 juni 2023,bosbaan,arb
438,2,132.93,13:35,4 juni 2023,bosbaan,arb
439,5,,13:35,4 juni 2023,bosbaan,arb
