,baan,finish,time_of_race,date,venue,event_name
208,4,402.03,11:40,15 juni 2019,wab,raceroei
209,7,405.63,11:40,15 juni 2019,wab,raceroei
210,5,407.98,11:40,15 juni 2019,wab,raceroei
211,6,418.57,11:40,15 juni 2019,wab,raceroei
212,3,394.46,11:45,15 juni 2019,wab,raceroei
213,6,396.63,11:45,15 juni 2019,wab,raceroei
214,7,399.07,11:45,15 juni 2019,wab,raceroei
215,5,408.82,11:45,15 juni 2019,wab,raceroei
216,4,416.43,11:45,15 juni 2019,wab,raceroei
217,6,489.4,12:05,15 juni 2019,wab,raceroei
218,7,497.58,12:05,15 juni 2019,wab,raceroei
219,5,533.6,12:05,15 juni 2019,wab,raceroei
220,5,474.39,12:10,15 juni 2019,wab,raceroei
221,6,483.79,12:10,15 juni 2019,wab,raceroei
222,7,494.59,12:10,15 juni 2019,wab,raceroei
223,4,502.45,12:10,15 juni 2019,wab,raceroei
224,2,431.38,12:15,15 juni 2019,wab,raceroei
225,3,433.68,12:15,15 juni 2019,wab,raceroei
226,7,435.83,12:15,15 juni 2019,wab,raceroei
227,5,438.38,12:15,15 juni 2019,wab,raceroei
228,6,441.03,12:15,15 juni 2019,wab,raceroei
229,4,453.78,12:15,15 juni 2019,wab,raceroei
230,3,419.81,12:20,15 juni 2019,wab,raceroei
231,2,423.38,12:20,15 juni 2019,wab,raceroei
232,7,426.45,12:20,15 juni 2019,wab,raceroei
233,5,430.68,12:20,15 juni 2019,wab,raceroei
234,6,437.99,12:20,15 juni 2019,wab,raceroei
235,4,439.09,12:20,15 juni 2019,wab,raceroei
236,7,461.25,12:25,15 juni 2019,wab,raceroei
237,3,466.85,12:25,15 juni 2019,wab,raceroei
238,5,478.18,12:25,15 juni 2019,wab,raceroei
239,6,484.19,12:25,15 juni 2019,wab,raceroei
240,4,496.51,12:25,15 juni 2019,wab,raceroei
241,7,451.9,12:30,15 juni 2019,wab,raceroei
242,5,454.97,12:30,15 juni 2019,wab,raceroei
243,2,455.27,12:30,15 juni 2019,wab,raceroei
244,6,467.12,12:30,15 juni 2019,wab,raceroei
245,3,468.13,12:30,15 juni 2019,wab,raceroei
246,4,476.17,12:30,15 juni 2019,wab,raceroei
247,3,447.97,12:35,15 juni 2019,wab,raceroei
248,2,451.84,12:35,15 juni 2019,wab,raceroei
249,7,459.67,12:35,15 juni 2019,wab,raceroei
250,6,464.74,12:35,15 juni 2019,wab,raceroei
251,4,478.0,12:35,15 juni 2019,wab,raceroei
252,5,479.07,12:35,15 juni 2019,wab,raceroei
253,7,368.06,12:40,15 juni 2019,wab,raceroei
254,6,372.82,12:40,15 juni 2019,wab,raceroei
255,5,375.97,12:40,15 juni 2019,wab,raceroei
256,4,376.16,12:40,15 juni 2019,wab,raceroei
257,3,380.81,12:40,15 juni 2019,wab,raceroei
258,2,384.77,12:40,15 juni 2019,wab,raceroei
259,3,369.48,12:45,15 juni 2019,wab,raceroei
260,2,371.86,12:45,15 juni 2019,wab,raceroei
261,7,372.59,12:45,15 juni 2019,wab,raceroei
262,5,373.35,12:45,15 juni 2019,wab,raceroei
263,8,375.4,12:45,15 juni 2019,wab,raceroei
264,4,376.36,12:45,15 juni 2019,wab,raceroei
265,6,386.24,12:45,15 juni 2019,wab,raceroei
266,4,402.38,12:55,15 juni 2019,wab,raceroei
267,2,403.67,12:55,15 juni 2019,wab,raceroei
268,3,405.59,12:55,15 juni 2019,wab,raceroei
269,7,406.39,12:55,15 juni 2019,wab,raceroei
270,5,407.61,12:55,15 juni 2019,wab,raceroei
271,6,428.24,12:55,15 juni 2019,wab,raceroei
272,6,398.97,13:00,15 juni 2019,wab,raceroei
273,7,401.46,13:00,15 juni 2019,wab,raceroei
274,2,403.36,13:00,15 juni 2019,wab,raceroei
275,3,405.64,13:00,15 juni 2019,wab,raceroei
276,5,411.7,13:00,15 juni 2019,wab,raceroei
277,4,411.7,13:00,15 juni 2019,wab,raceroei
278,4,432.98,13:05,15 juni 2019,wab,raceroei
279,3,435.47,13:05,15 juni 2019,wab,raceroei
280,7,438.07,13:05,15 juni 2019,wab,raceroei
281,6,449.61,13:05,15 juni 2019,wab,raceroei
282,5,450.61,13:05,15 juni 2019,wab,raceroei
283,6,433.46,13:10,15 juni 2019,wab,raceroei
284,3,437.85,13:10,15 juni 2019,wab,raceroei
285,5,439.57,13:10,15 juni 2019,wab,raceroei
286,7,446.83,13:10,15 juni 2019,wab,raceroei
287,4,477.65,13:10,15 juni 2019,wab,raceroei
288,6,415.06,13:15,15 juni 2019,wab,raceroei
289,4,415.51,13:15,15 juni 2019,wab,raceroei
290,7,418.62,13:15,15 juni 2019,wab,raceroei
